0 -nan -nan -nan -nan 
1.806 0.0763737 0.00525066 0.378302 0.383012 
1.807 0.076453 0.00527363 0.377123 0.381838 
1.808 0.0765319 0.00529664 0.375947 0.380665 
1.809 0.0766106 0.00531968 0.374773 0.379495 
1.81 0.0766891 0.00534276 0.373601 0.378326 
1.811 0.0767673 0.00536587 0.372431 0.37716 
1.812 0.0768452 0.00538901 0.371263 0.375995 
1.813 0.0769228 0.00541218 0.370097 0.374833 
1.814 0.0770002 0.00543539 0.368933 0.373672 
1.815 0.0770774 0.00545863 0.367771 0.372514 
1.816 0.0771542 0.0054819 0.366611 0.371358 
1.817 0.0772308 0.0055052 0.365453 0.370204 
1.818 0.0773072 0.00552853 0.364298 0.369051 
1.819 0.0773833 0.0055519 0.363144 0.367901 
1.82 0.0774591 0.00557529 0.361993 0.366753 
1.821 0.0775347 0.00559871 0.360843 0.365607 
1.822 0.07761 0.00562217 0.359696 0.364463 
1.823 0.077685 0.00564565 0.358551 0.363322 
1.824 0.0777598 0.00566916 0.357408 0.362182 
1.825 0.0778344 0.0056927 0.356267 0.361044 
1.826 0.0779086 0.00571627 0.355128 0.359908 
1.827 0.0779826 0.00573987 0.353991 0.358775 
1.828 0.0780564 0.0057635 0.352856 0.357643 
1.829 0.0781299 0.00578715 0.351723 0.356514 
1.83 0.0782031 0.00581083 0.350593 0.355387 
1.831 0.0782761 0.00583454 0.349464 0.354261 
1.832 0.0783489 0.00585827 0.348338 0.353138 
1.833 0.0784213 0.00588203 0.347214 0.352017 
1.834 0.0784936 0.00590582 0.346091 0.350898 
1.835 0.0785655 0.00592963 0.344971 0.349781 
1.836 0.0786372 0.00595347 0.343853 0.348666 
1.837 0.0787087 0.00597733 0.342737 0.347554 
1.838 0.0787799 0.00600122 0.341624 0.346443 
1.839 0.0788508 0.00602513 0.340512 0.345334 
1.84 0.0789215 0.00604907 0.339402 0.344228 
1.841 0.078992 0.00607303 0.338295 0.343124 
1.842 0.0790621 0.00609701 0.33719 0.342021 
1.843 0.0791321 0.00612102 0.336087 0.340921 
1.844 0.0792017 0.00614505 0.334986 0.339823 
1.845 0.0792712 0.00616911 0.333887 0.338727 
1.846 0.0793404 0.00619318 0.33279 0.337633 
1.847 0.0794093 0.00621728 0.331695 0.336542 
1.848 0.079478 0.0062414 0.330602 0.335452 
1.849 0.0795464 0.00626555 0.329512 0.334365 
1.85 0.0796145 0.00628971 0.328424 0.333279 
1.851 0.0796825 0.0063139 0.327338 0.332196 
1.852 0.0797501 0.0063381 0.326253 0.331115 
1.853 0.0798176 0.00636233 0.325172 0.330036 
1.854 0.0798847 0.00638658 0.324092 0.328959 
1.855 0.0799517 0.00641084 0.323014 0.327884 
1.856 0.0800183 0.00643513 0.321938 0.326811 
1.857 0.0800848 0.00645944 0.320865 0.32574 
1.858 0.080151 0.00648377 0.319794 0.324672 
1.859 0.0802169 0.00650811 0.318725 0.323605 
1.86 0.0802826 0.00653247 0.317658 0.322541 
1.861 0.080348 0.00655686 0.316593 0.321479 
1.862 0.0804132 0.00658126 0.31553 0.320419 
1.863 0.0804782 0.00660568 0.314469 0.319361 
1.864 0.0805429 0.00663011 0.313411 0.318305 
1.865 0.0806073 0.00665457 0.312355 0.317252 
1.866 0.0806716 0.00667904 0.3113 0.3162 
1.867 0.0807355 0.00670352 0.310248 0.315151 
1.868 0.0807993 0.00672803 0.309198 0.314103 
1.869 0.0808627 0.00675255 0.308151 0.313058 
1.87 0.080926 0.00677708 0.307105 0.312015 
1.871 0.080989 0.00680164 0.306062 0.310974 
1.872 0.0810517 0.00682621 0.30502 0.309935 
1.873 0.0811143 0.00685079 0.303981 0.308899 
1.874 0.0811765 0.00687539 0.302944 0.307864 
1.875 0.0812386 0.0069 0.301909 0.306832 
1.876 0.0813004 0.00692463 0.300876 0.305801 
1.877 0.0813619 0.00694927 0.299846 0.304773 
1.878 0.0814232 0.00697393 0.298817 0.303747 
1.879 0.0814843 0.0069986 0.297791 0.302723 
1.88 0.0815451 0.00702328 0.296767 0.301701 
1.881 0.0816057 0.00704798 0.295745 0.300682 
1.882 0.0816661 0.00707269 0.294725 0.299664 
1.883 0.0817262 0.00709741 0.293707 0.298649 
1.884 0.0817861 0.00712214 0.292691 0.297636 
1.885 0.0818457 0.00714689 0.291678 0.296624 
1.886 0.0819051 0.00717165 0.290667 0.295615 
1.887 0.0819643 0.00719642 0.289657 0.294609 
1.888 0.0820232 0.00722121 0.28865 0.293604 
1.889 0.0820819 0.007246 0.287646 0.292601 
1.89 0.0821404 0.00727081 0.286643 0.291601 
1.891 0.0821986 0.00729562 0.285642 0.290602 
1.892 0.0822566 0.00732045 0.284644 0.289606 
1.893 0.0823143 0.00734529 0.283647 0.288612 
1.894 0.0823718 0.00737014 0.282653 0.28762 
1.895 0.0824291 0.00739499 0.281661 0.28663 
1.896 0.0824862 0.00741986 0.280672 0.285643 
1.897 0.082543 0.00744474 0.279684 0.284657 
1.898 0.0825996 0.00746963 0.278698 0.283674 
1.899 0.082656 0.00749452 0.277715 0.282692 
1.9 0.0827121 0.00751943 0.276734 0.281713 
1.901 0.082768 0.00754434 0.275754 0.280736 
1.902 0.0828236 0.00756926 0.274778 0.279761 
1.903 0.0828791 0.00759419 0.273803 0.278788 
1.904 0.0829343 0.00761913 0.27283 0.277818 
1.905 0.0829892 0.00764407 0.271859 0.276849 
1.906 0.083044 0.00766902 0.270891 0.275883 
1.907 0.0830985 0.00769398 0.269925 0.274919 
1.908 0.0831528 0.00771895 0.268961 0.273957 
1.909 0.0832068 0.00774392 0.267999 0.272997 
1.91 0.0832607 0.00776891 0.267039 0.272039 
1.911 0.0833143 0.00779389 0.266081 0.271083 
1.912 0.0833677 0.00781888 0.265126 0.270129 
1.913 0.0834208 0.00784388 0.264172 0.269178 
1.914 0.0834737 0.00786889 0.263221 0.268228 
1.915 0.0835264 0.0078939 0.262272 0.267281 
1.916 0.0835789 0.00791891 0.261325 0.266336 
1.917 0.0836311 0.00794393 0.26038 0.265393 
1.918 0.0836832 0.00796896 0.259438 0.264452 
1.919 0.083735 0.00799399 0.258497 0.263513 
1.92 0.0837865 0.00801902 0.257559 0.262577 
1.921 0.0838379 0.00804406 0.256622 0.261642 
1.922 0.083889 0.0080691 0.255688 0.26071 
1.923 0.0839399 0.00809415 0.254756 0.25978 
1.924 0.0839906 0.0081192 0.253826 0.258851 
1.925 0.0840411 0.00814425 0.252899 0.257925 
1.926 0.0840913 0.00816931 0.251973 0.257002 
1.927 0.0841413 0.00819437 0.251049 0.25608 
1.928 0.0841911 0.00821943 0.250128 0.25516 
1.929 0.0842407 0.0082445 0.249209 0.254243 
1.93 0.0842901 0.00826957 0.248292 0.253327 
1.931 0.0843392 0.00829464 0.247377 0.252414 
1.932 0.0843881 0.00831971 0.246464 0.251503 
1.933 0.0844368 0.00834478 0.245553 0.250594 
1.934 0.0844853 0.00836986 0.244645 0.249687 
1.935 0.0845336 0.00839494 0.243738 0.248782 
1.936 0.0845816 0.00842002 0.242834 0.247879 
1.937 0.0846295 0.00844509 0.241932 0.246978 
1.938 0.0846771 0.00847017 0.241032 0.24608 
1.939 0.0847245 0.00849526 0.240134 0.245183 
1.94 0.0847717 0.00852034 0.239238 0.244289 
1.941 0.0848186 0.00854542 0.238344 0.243397 
1.942 0.0848654 0.0085705 0.237453 0.242507 
1.943 0.0849119 0.00859558 0.236563 0.241619 
1.944 0.0849583 0.00862066 0.235676 0.240733 
1.945 0.0850044 0.00864575 0.234791 0.239849 
1.946 0.0850503 0.00867083 0.233907 0.238967 
1.947 0.085096 0.00869591 0.233026 0.238088 
1.948 0.0851414 0.00872098 0.232148 0.23721 
1.949 0.0851867 0.00874606 0.231271 0.236335 
1.95 0.0852317 0.00877114 0.230396 0.235461 
1.951 0.0852766 0.00879621 0.229523 0.23459 
1.952 0.0853212 0.00882129 0.228653 0.233721 
1.953 0.0853656 0.00884636 0.227785 0.232854 
1.954 0.0854098 0.00887143 0.226918 0.231989 
1.955 0.0854538 0.00889649 0.226054 0.231126 
1.956 0.0854976 0.00892156 0.225192 0.230265 
1.957 0.0855412 0.00894662 0.224332 0.229407 
1.958 0.0855846 0.00897168 0.223474 0.22855 
1.959 0.0856277 0.00899673 0.222619 0.227696 
1.96 0.0856707 0.00902179 0.221765 0.226843 
1.961 0.0857134 0.00904684 0.220914 0.225993 
1.962 0.085756 0.00907188 0.220064 0.225145 
1.963 0.0857983 0.00909693 0.219217 0.224299 
1.964 0.0858404 0.00912197 0.218371 0.223455 
1.965 0.0858824 0.009147 0.217528 0.222613 
1.966 0.0859241 0.00917203 0.216687 0.221773 
1.967 0.0859656 0.00919706 0.215848 0.220935 
1.968 0.0860069 0.00922208 0.215011 0.220099 
1.969 0.086048 0.0092471 0.214177 0.219265 
1.97 0.0860889 0.00927211 0.213344 0.218434 
1.971 0.0861296 0.00929712 0.212513 0.217604 
1.972 0.0861701 0.00932212 0.211685 0.216777 
1.973 0.0862104 0.00934712 0.210858 0.215951 
1.974 0.0862505 0.00937211 0.210034 0.215128 
1.975 0.0862904 0.00939709 0.209211 0.214307 
1.976 0.0863301 0.00942207 0.208391 0.213487 
1.977 0.0863696 0.00944705 0.207573 0.21267 
1.978 0.0864088 0.00947202 0.206757 0.211855 
1.979 0.0864479 0.00949698 0.205943 0.211042 
1.98 0.0864868 0.00952193 0.205131 0.210231 
1.981 0.0865255 0.00954688 0.204321 0.209422 
1.982 0.086564 0.00957183 0.203513 0.208615 
1.983 0.0866023 0.00959676 0.202707 0.20781 
1.984 0.0866404 0.00962169 0.201904 0.207008 
1.985 0.0866783 0.00964661 0.201102 0.206207 
1.986 0.086716 0.00967153 0.200302 0.205408 
1.987 0.0867535 0.00969643 0.199505 0.204612 
1.988 0.0867908 0.00972133 0.198709 0.203817 
1.989 0.0868279 0.00974622 0.197916 0.203024 
1.99 0.0868648 0.00977111 0.197124 0.202234 
1.991 0.0869016 0.00979598 0.196335 0.201445 
1.992 0.0869381 0.00982085 0.195548 0.200659 
1.993 0.0869744 0.00984571 0.194763 0.199875 
1.994 0.0870106 0.00987056 0.19398 0.199092 
1.995 0.0870465 0.0098954 0.193198 0.198312 
1.996 0.0870823 0.00992023 0.192419 0.197534 
1.997 0.0871178 0.00994506 0.191642 0.196757 
1.998 0.0871532 0.00996987 0.190867 0.195983 
1.999 0.0871884 0.00999468 0.190094 0.195211 
2 0.0872233 0.0100195 0.189323 0.194441 
2.001 0.0872581 0.0100443 0.188554 0.193672 
2.002 0.0872927 0.010069 0.187788 0.192906 
2.003 0.0873272 0.0100938 0.187023 0.192142 
2.004 0.0873614 0.0101186 0.18626 0.19138 
2.005 0.0873954 0.0101433 0.185499 0.19062 
2.006 0.0874293 0.010168 0.18474 0.189862 
2.007 0.0874629 0.0101928 0.183984 0.189106 
2.008 0.0874964 0.0102175 0.183229 0.188352 
2.009 0.0875297 0.0102422 0.182476 0.1876 
2.01 0.0875628 0.0102669 0.181726 0.18685 
2.011 0.0875957 0.0102916 0.180977 0.186102 
2.012 0.0876284 0.0103162 0.18023 0.185355 
2.013 0.0876609 0.0103409 0.179486 0.184611 
2.014 0.0876933 0.0103656 0.178743 0.183869 
2.015 0.0877255 0.0103902 0.178002 0.183129 
2.016 0.0877574 0.0104148 0.177264 0.182391 
2.017 0.0877892 0.0104394 0.176527 0.181655 
2.018 0.0878208 0.010464 0.175793 0.180921 
2.019 0.0878523 0.0104886 0.17506 0.180189 
2.02 0.0878835 0.0105132 0.174329 0.179459 
2.021 0.0879146 0.0105378 0.173601 0.178731 
2.022 0.0879454 0.0105623 0.172874 0.178005 
2.023 0.0879761 0.0105869 0.17215 0.177281 
2.024 0.0880067 0.0106114 0.171427 0.176558 
2.025 0.088037 0.0106359 0.170706 0.175838 
2.026 0.0880671 0.0106604 0.169988 0.17512 
2.027 0.0880971 0.0106849 0.169271 0.174404 
2.028 0.0881269 0.0107094 0.168556 0.173689 
2.029 0.0881565 0.0107339 0.167844 0.172977 
2.03 0.088186 0.0107583 0.167133 0.172267 
2.031 0.0882152 0.0107828 0.166424 0.171558 
2.032 0.0882443 0.0108072 0.165717 0.170852 
2.033 0.0882732 0.0108316 0.165012 0.170148 
2.034 0.0883019 0.010856 0.16431 0.169445 
2.035 0.0883304 0.0108804 0.163609 0.168744 
2.036 0.0883588 0.0109048 0.16291 0.168046 
2.037 0.088387 0.0109291 0.162213 0.167349 
2.038 0.088415 0.0109535 0.161518 0.166655 
2.039 0.0884429 0.0109778 0.160825 0.165962 
2.04 0.0884705 0.0110021 0.160134 0.165271 
2.041 0.088498 0.0110264 0.159445 0.164582 
2.042 0.0885253 0.0110507 0.158757 0.163895 
2.043 0.0885525 0.011075 0.158072 0.16321 
2.044 0.0885794 0.0110992 0.157389 0.162527 
2.045 0.0886062 0.0111235 0.156708 0.161846 
2.046 0.0886328 0.0111477 0.156028 0.161167 
2.047 0.0886593 0.0111719 0.155351 0.16049 
2.048 0.0886856 0.0111961 0.154675 0.159815 
2.049 0.0887117 0.0112203 0.154002 0.159141 
2.05 0.0887376 0.0112445 0.15333 0.15847 
2.051 0.0887633 0.0112686 0.15266 0.1578 
2.052 0.0887889 0.0112927 0.151993 0.157133 
2.053 0.0888144 0.0113169 0.151327 0.156467 
2.054 0.0888396 0.011341 0.150663 0.155803 
2.055 0.0888647 0.011365 0.150001 0.155141 
2.056 0.0888896 0.0113891 0.149341 0.154481 
2.057 0.0889143 0.0114132 0.148683 0.153823 
2.058 0.0889389 0.0114372 0.148026 0.153167 
2.059 0.0889633 0.0114612 0.147372 0.152513 
2.06 0.0889876 0.0114852 0.14672 0.151861 
2.061 0.0890116 0.0115092 0.146069 0.15121 
2.062 0.0890355 0.0115332 0.145421 0.150562 
2.063 0.0890593 0.0115571 0.144774 0.149915 
2.064 0.0890828 0.0115811 0.144129 0.14927 
2.065 0.0891062 0.011605 0.143486 0.148628 
2.066 0.0891295 0.0116289 0.142845 0.147987 
2.067 0.0891526 0.0116528 0.142206 0.147348 
2.068 0.0891755 0.0116766 0.141569 0.14671 
2.069 0.0891982 0.0117005 0.140934 0.146075 
2.07 0.0892208 0.0117243 0.1403 0.145442 
2.071 0.0892432 0.0117481 0.139669 0.14481 
2.072 0.0892655 0.0117719 0.139039 0.14418 
2.073 0.0892876 0.0117957 0.138411 0.143553 
2.074 0.0893095 0.0118195 0.137785 0.142927 
2.075 0.0893313 0.0118432 0.137161 0.142303 
2.076 0.0893529 0.011867 0.136539 0.14168 
2.077 0.0893743 0.0118907 0.135919 0.14106 
2.078 0.0893956 0.0119144 0.135301 0.140442 
2.079 0.0894168 0.011938 0.134684 0.139825 
2.08 0.0894377 0.0119617 0.13407 0.13921 
2.081 0.0894585 0.0119853 0.133457 0.138597 
2.082 0.0894792 0.0120089 0.132846 0.137986 
2.083 0.0894997 0.0120325 0.132237 0.137377 
2.084 0.08952 0.0120561 0.13163 0.13677 
2.085 0.0895402 0.0120797 0.131024 0.136164 
2.086 0.0895602 0.0121032 0.130421 0.135561 
2.087 0.0895801 0.0121267 0.129819 0.134959 
2.088 0.0895998 0.0121502 0.129219 0.134359 
2.089 0.0896193 0.0121737 0.128621 0.133761 
2.09 0.0896387 0.0121972 0.128025 0.133164 
2.091 0.0896579 0.0122206 0.127431 0.13257 
2.092 0.089677 0.012244 0.126839 0.131977 
2.093 0.0896959 0.0122674 0.126248 0.131386 
2.094 0.0897147 0.0122908 0.125659 0.130797 
2.095 0.0897333 0.0123142 0.125072 0.13021 
2.096 0.0897518 0.0123375 0.124487 0.129625 
2.097 0.0897701 0.0123609 0.123904 0.129041 
2.098 0.0897883 0.0123842 0.123322 0.12846 
2.099 0.0898063 0.0124075 0.122743 0.12788 
2.1 0.0898241 0.0124307 0.122165 0.127302 
2.101 0.0898418 0.012454 0.121589 0.126725 
2.102 0.0898594 0.0124772 0.121015 0.126151 
2.103 0.0898768 0.0125004 0.120442 0.125578 
2.104 0.089894 0.0125236 0.119872 0.125007 
2.105 0.0899111 0.0125468 0.119303 0.124438 
2.106 0.089928 0.0125699 0.118736 0.123871 
2.107 0.0899448 0.012593 0.118171 0.123305 
2.108 0.0899615 0.0126161 0.117607 0.122742 
2.109 0.089978 0.0126392 0.117046 0.12218 
2.11 0.0899943 0.0126623 0.116486 0.121619 
2.111 0.0900105 0.0126853 0.115928 0.121061 
2.112 0.0900266 0.0127083 0.115372 0.120504 
2.113 0.0900425 0.0127313 0.114817 0.11995 
2.114 0.0900582 0.0127543 0.114265 0.119397 
2.115 0.0900738 0.0127773 0.113714 0.118845 
2.116 0.0900893 0.0128002 0.113165 0.118296 
2.117 0.0901046 0.0128231 0.112617 0.117748 
2.118 0.0901198 0.012846 0.112072 0.117202 
2.119 0.0901348 0.0128689 0.111528 0.116658 
2.12 0.0901497 0.0128917 0.110986 0.116115 
2.121 0.0901644 0.0129146 0.110446 0.115575 
2.122 0.090179 0.0129374 0.109907 0.115036 
2.123 0.0901935 0.0129601 0.109371 0.114499 
2.124 0.0902078 0.0129829 0.108836 0.113963 
2.125 0.0902219 0.0130056 0.108303 0.113429 
2.126 0.090236 0.0130284 0.107771 0.112897 
2.127 0.0902498 0.0130511 0.107241 0.112367 
2.128 0.0902636 0.0130737 0.106713 0.111839 
2.129 0.0902772 0.0130964 0.106187 0.111312 
2.13 0.0902906 0.013119 0.105663 0.110787 
2.131 0.0903039 0.0131416 0.10514 0.110264 
2.132 0.0903171 0.0131642 0.104619 0.109742 
2.133 0.0903301 0.0131868 0.1041 0.109222 
2.134 0.090343 0.0132093 0.103582 0.108704 
2.135 0.0903557 0.0132318 0.103067 0.108188 
2.136 0.0903683 0.0132543 0.102552 0.107673 
2.137 0.0903808 0.0132768 0.10204 0.10716 
2.138 0.0903931 0.0132992 0.10153 0.106649 
2.139 0.0904053 0.0133217 0.101021 0.10614 
2.14 0.0904174 0.0133441 0.100513 0.105632 
2.141 0.0904293 0.0133665 0.100008 0.105126 
2.142 0.0904411 0.0133888 0.0995042 0.104622 
2.143 0.0904527 0.0134112 0.0990022 0.104119 
2.144 0.0904642 0.0134335 0.0985019 0.103618 
2.145 0.0904756 0.0134558 0.0980032 0.103119 
2.146 0.0904868 0.013478 0.0975063 0.102621 
2.147 0.0904979 0.0135003 0.0970111 0.102125 
2.148 0.0905089 0.0135225 0.0965175 0.101631 
2.149 0.0905197 0.0135447 0.0960257 0.101138 
2.15 0.0905304 0.0135669 0.0955355 0.100648 
2.151 0.090541 0.013589 0.0950471 0.100158 
2.152 0.0905514 0.0136111 0.0945603 0.0996709 
2.153 0.0905617 0.0136332 0.0940752 0.0991851 
2.154 0.0905719 0.0136553 0.0935918 0.098701 
2.155 0.0905819 0.0136774 0.0931101 0.0982186 
2.156 0.0905918 0.0136994 0.09263 0.0977378 
2.157 0.0906015 0.0137214 0.0921516 0.0972587 
2.158 0.0906112 0.0137434 0.0916749 0.0967812 
2.159 0.0906207 0.0137654 0.0911999 0.0963054 
2.16 0.09063 0.0137873 0.0907265 0.0958313 
2.161 0.0906393 0.0138092 0.0902548 0.0953588 
2.162 0.0906484 0.0138311 0.0897847 0.094888 
2.163 0.0906574 0.013853 0.0893163 0.0944188 
2.164 0.0906662 0.0138748 0.0888496 0.0939513 
2.165 0.0906749 0.0138966 0.0883845 0.0934854 
2.166 0.0906835 0.0139184 0.087921 0.0930211 
2.167 0.090692 0.0139402 0.0874592 0.0925585 
2.168 0.0907003 0.0139619 0.0869991 0.0920976 
2.169 0.0907085 0.0139836 0.0865406 0.0916383 
2.17 0.0907166 0.0140053 0.0860837 0.0911806 
2.171 0.0907245 0.014027 0.0856285 0.0907245 
2.172 0.0907323 0.0140486 0.0851749 0.0902701 
2.173 0.09074 0.0140703 0.0847229 0.0898172 
2.174 0.0907476 0.0140919 0.0842726 0.0893661 
2.175 0.090755 0.0141134 0.0838239 0.0889165 
2.176 0.0907624 0.014135 0.0833768 0.0884685 
2.177 0.0907695 0.0141565 0.0829313 0.0880222 
2.178 0.0907766 0.014178 0.0824875 0.0875775 
2.179 0.0907836 0.0141995 0.0820452 0.0871343 
2.18 0.0907904 0.0142209 0.0816046 0.0866928 
2.181 0.0907971 0.0142423 0.0811656 0.0862529 
2.182 0.0908036 0.0142637 0.0807282 0.0858146 
2.183 0.0908101 0.0142851 0.0802924 0.0853779 
2.184 0.0908164 0.0143065 0.0798582 0.0849428 
2.185 0.0908226 0.0143278 0.0794256 0.0845093 
2.186 0.0908287 0.0143491 0.0789946 0.0840774 
2.187 0.0908346 0.0143704 0.0785653 0.083647 
2.188 0.0908405 0.0143916 0.0781374 0.0832183 
2.189 0.0908462 0.0144128 0.0777112 0.0827911 
2.19 0.0908518 0.014434 0.0772866 0.0823655 
2.191 0.0908572 0.0144552 0.0768636 0.0819415 
2.192 0.0908626 0.0144764 0.0764421 0.0815191 
2.193 0.0908678 0.0144975 0.0760222 0.0810983 
2.194 0.0908729 0.0145186 0.0756039 0.080679 
2.195 0.0908779 0.0145396 0.0751872 0.0802613 
2.196 0.0908828 0.0145607 0.074772 0.0798451 
2.197 0.0908875 0.0145817 0.0743585 0.0794305 
2.198 0.0908922 0.0146027 0.0739464 0.0790175 
2.199 0.0908967 0.0146237 0.073536 0.078606 
2.2 0.0909011 0.0146446 0.0731271 0.0781961 
2.201 0.0909054 0.0146655 0.0727197 0.0777877 
2.202 0.0909095 0.0146864 0.072314 0.0773809 
2.203 0.0909136 0.0147073 0.0719097 0.0769757 
2.204 0.0909175 0.0147281 0.0715071 0.0765719 
2.205 0.0909213 0.0147489 0.0711059 0.0761698 
2.206 0.090925 0.0147697 0.0707064 0.0757691 
2.207 0.0909286 0.0147905 0.0703083 0.07537 
2.208 0.090932 0.0148112 0.0699118 0.0749725 
2.209 0.0909354 0.0148319 0.0695169 0.0745764 
2.21 0.0909386 0.0148526 0.0691234 0.0741819 
2.211 0.0909417 0.0148733 0.0687315 0.0737889 
2.212 0.0909447 0.0148939 0.0683412 0.0733975 
2.213 0.0909476 0.0149145 0.0679523 0.0730075 
2.214 0.0909504 0.0149351 0.067565 0.0726191 
2.215 0.0909531 0.0149557 0.0671793 0.0722322 
2.216 0.0909556 0.0149762 0.066795 0.0718469 
2.217 0.0909581 0.0149967 0.0664122 0.071463 
2.218 0.0909604 0.0150172 0.066031 0.0710806 
2.219 0.0909626 0.0150376 0.0656513 0.0706998 
2.22 0.0909647 0.0150581 0.0652731 0.0703204 
2.221 0.0909667 0.0150785 0.0648964 0.0699426 
2.222 0.0909686 0.0150988 0.0645212 0.0695662 
2.223 0.0909704 0.0151192 0.0641474 0.0691913 
2.224 0.090972 0.0151395 0.0637752 0.068818 
2.225 0.0909736 0.0151598 0.0634045 0.0684461 
2.226 0.090975 0.01518 0.0630353 0.0680757 
2.227 0.0909763 0.0152003 0.0626676 0.0677068 
2.228 0.0909776 0.0152205 0.0623014 0.0673394 
2.229 0.0909787 0.0152407 0.0619366 0.0669735 
2.23 0.0909797 0.0152608 0.0615734 0.066609 
2.231 0.0909806 0.015281 0.0612116 0.066246 
2.232 0.0909814 0.0153011 0.0608513 0.0658845 
2.233 0.090982 0.0153212 0.0604925 0.0655245 
2.234 0.0909826 0.0153412 0.0601351 0.0651659 
2.235 0.0909831 0.0153613 0.0597792 0.0648088 
2.236 0.0909834 0.0153813 0.0594248 0.0644532 
2.237 0.0909837 0.0154012 0.0590718 0.064099 
2.238 0.0909838 0.0154212 0.0587204 0.0637463 
2.239 0.0909839 0.0154411 0.0583703 0.063395 
2.24 0.0909838 0.015461 0.0580218 0.0630452 
2.241 0.0909836 0.0154809 0.0576746 0.0626968 
2.242 0.0909833 0.0155007 0.057329 0.0623499 
2.243 0.0909829 0.0155205 0.0569848 0.0620044 
2.244 0.0909825 0.0155403 0.056642 0.0616604 
2.245 0.0909819 0.0155601 0.0563007 0.0613178 
2.246 0.0909812 0.0155798 0.0559608 0.0609766 
2.247 0.0909804 0.0155995 0.0556224 0.0606369 
2.248 0.0909795 0.0156192 0.0552854 0.0602986 
2.249 0.0909785 0.0156388 0.0549498 0.0599617 
2.25 0.0909774 0.0156585 0.0546157 0.0596263 
2.251 0.0909761 0.0156781 0.0542829 0.0592923 
2.252 0.0909748 0.0156976 0.0539517 0.0589597 
2.253 0.0909734 0.0157172 0.0536218 0.0586285 
2.254 0.0909719 0.0157367 0.0532934 0.0582988 
2.255 0.0909703 0.0157562 0.0529664 0.0579704 
2.256 0.0909686 0.0157756 0.0526408 0.0576435 
2.257 0.0909667 0.0157951 0.0523166 0.057318 
2.258 0.0909648 0.0158145 0.0519938 0.0569939 
2.259 0.0909628 0.0158339 0.0516724 0.0566711 
2.26 0.0909607 0.0158532 0.0513525 0.0563498 
2.261 0.0909585 0.0158725 0.0510339 0.0560299 
2.262 0.0909561 0.0158918 0.0507168 0.0557114 
2.263 0.0909537 0.0159111 0.050401 0.0553943 
2.264 0.0909512 0.0159304 0.0500867 0.0550786 
2.265 0.0909486 0.0159496 0.0497737 0.0547642 
2.266 0.0909459 0.0159688 0.0494621 0.0544513 
2.267 0.090943 0.0159879 0.049152 0.0541397 
2.268 0.0909401 0.0160071 0.0488432 0.0538295 
2.269 0.0909371 0.0160262 0.0485357 0.0535207 
2.27 0.090934 0.0160453 0.0482297 0.0532133 
2.271 0.0909308 0.0160643 0.0479251 0.0529072 
2.272 0.0909275 0.0160833 0.0476218 0.0526025 
2.273 0.0909241 0.0161023 0.0473199 0.0522992 
2.274 0.0909206 0.0161213 0.0470193 0.0519973 
2.275 0.0909171 0.0161403 0.0467202 0.0516967 
2.276 0.0909134 0.0161592 0.0464224 0.0513975 
2.277 0.0909096 0.0161781 0.0461259 0.0510996 
